ad_budget,impressions,ctr,clicks,cpc,time_on_site,user_engagement_score,device_score,clusters,agg_clusters,db_clusters,ms_clusters
30102.667748841217,194468,0.0252668472422127,5501,6.018554813173201,193.0904599513649,31.073091539353115,6,1,3,3,2
43989.4154533969,611355,0.0411462659324021,26481,1.5665080921712882,21.47300900270105,39.23167145301249,5,3,0,1,1
22330.570770225317,163898,0.0227515363468261,4089,6.226287850333003,217.1528387136405,36.16132157385577,5,1,3,3,2
41233.21132335657,645328,0.0425296508463192,27247,1.639560901668477,117.91472253533787,27.872391411944747,7,3,0,1,1
38723.2849093244,415584,0.0426812741337732,15479,2.172288215020647,428.0905238280576,69.91949038776211,2,0,1,2,0
27370.710078154854,245790,0.0293431253635121,8210,4.098999426354968,248.1397320805186,44.87751987227615,6,1,3,3,2
31879.57238041661,245338,0.0243158333618253,6505,5.523528592812592,165.66542515076006,38.24676485122221,6,1,3,3,2
40007.128199000384,349525,0.0381077367437201,11900,2.7458054824192306,378.3190624294247,76.83580319875357,4,0,1,2,0
11284.7992072638,57034,0.0224541799173037,1232,9.493608603480927,488.6603180688061,34.17319781378306,3,2,2,0,3
41334.02398303301,483373,0.0400930629799397,17504,2.190465904153477,415.5095076847599,68.99438718643142,3,0,0,2,0
40795.60316635991,577336,0.0371039729192778,22686,1.7388555462550597,159.8124893177394,28.53551385301077,6,3,0,1,1
7436.847230218765,35543,0.0218410803887867,751,10.587016493395122,486.203190703682,30.606914328774582,2,2,2,0,3
28780.697686557847,166783,0.023887914318339,4607,7.008615416755338,140.65452359190112,60.87729226564642,6,1,3,3,2
9743.51614801996,41431,0.0151528341333139,582,18.067550752678084,423.5190607569344,30.93979418274262,3,2,2,0,3
38012.3608147858,619979,0.0391322814737264,24944,1.6166973894382677,155.0801458217885,24.73206330321981,6,3,0,1,1
29428.76602850164,268269,0.0303442012662416,8783,3.794054074049197,128.41965513952437,39.65940682638674,6,1,3,3,2
38286.58618215299,510432,0.0383514581605192,20297,1.8119601644895005,143.33266672767863,16.755948571492173,7,3,0,1,1
27500.39581943793,197461,0.0267825164452729,5728,5.658096653393455,169.4922060868574,38.09133930194389,6,1,3,3,2
37109.70530199102,517175,0.0421779656576264,23198,1.5915709390321122,138.26845709079006,26.28824043140693,6,3,0,1,1
27697.50118565583,208434,0.0311497827847704,7268,4.258270080351729,175.730263733772,43.459479293055935,6,1,3,3,2
37871.83524010118,375814,0.0403699714219721,13256,2.3655434999925773,365.0244316500351,71.92278744524778,4,0,1,2,0
41138.38887992669,474629,0.0450558218014546,19194,1.712208842083933,410.22431754080696,71.83092684833375,2,0,0,2,0
28036.50205745403,248552,0.0262678299858409,7289,4.659743404358525,160.5690127976426,50.233165941213365,5,1,3,3,2
30552.72932449689,280529,0.0303377789989666,9125,3.774414991572815,95.92083449869894,48.69302083075031,4,1,1,3,2
14664.13079274502,66469,0.0183198236169565,1105,14.313739459287218,453.701473459281,27.10860929572293,4,2,2,0,3
